Id,Brand,Product_Name,Price,Category,Subcategory,Score_100,S_final,S_env,Score_env_burden,Certification_Total,Material_CO2_norm,Material_Water_norm,Material_Energy_norm,Material_Chemical_norm,Care_CO2_norm,Care_Water_norm,Care_Energy_norm,Origin_Grid_norm,Origin_Transport_norm,Origin_Manufacturing_norm
750,Zara,Tshirt Slim Fit,€ 15.20,Man,Tshirt,45.0,0.4511259884083143,0.4511259884083143,0.5488740115916857,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.3,0.1,0.35
751,Penneys,Jacket Slim Fit,€ 29.79,Woman,Jacket,46.0,0.4641309284493971,0.4641309284493971,0.5358690715506029,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7
752,Penneys,Jumper Cropped,€ 10.86,Man,Jumper,64.0,0.6403724566137964,0.6403724566137964,0.3596275433862036,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.45,0.35,0.55
753,Zara,Jacket Asymmetric,€ 59.69,Man,Jacket,76.0,0.7628583236748494,0.6628583236748494,0.3371416763251506,0.1,0.298397212543554,0.08285587056553363,0.6972497249724973,0.5929139551699205,0.0,0.0,0.0,0.55,0.45,0.7
754,Patagonia,Sweater Regular Fit,€ 239.37,Woman,Sweater,100.0,1.0,0.6887694214244597,0.31123057857554026,0.4,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.25,0.1,0.3
755,Patagonia,Jacket Textured,€ 339.70,Woman,Jacket,100.0,1.0,0.7694350077507507,0.23056499224924934,0.4,0.2713588850174216,0.10525827519667506,0.6244774477447743,0.6545553145336226,0.0,0.0,0.0,0.25,0.1,0.3
756,H&M,Sweater Oversized,€ 34.95,Woman,Sweater,74.0,0.7380325816807539,0.7380325816807539,0.2619674183192461,0.0,0.16639372822299653,0.02123348671515511,0.31133113311331134,0.3707158351409979,0.0,0.0,0.0,0.55,0.45,0.75
757,Patagonia,Tshirt Asymmetric,€ 73.36,Woman,Tshirt,97.0,0.9659095861840341,0.5659095861840341,0.4340904138159659,0.4,0.06055052264808362,0.1845034881994953,0.1422167216721672,0.20363340563991325,1.0,1.0,1.0,0.3,0.1,0.35
758,Patagonia,Sweater Textured,€ 190.53,Man,Sweater,54.0,0.5393736399609326,0.3393736399609326,0.6606263600390674,0.2,0.20243902439024392,0.636151105833457,0.39576457645764573,0.6719088937093275,1.0,1.0,1.0,0.55,0.45,0.7
759,Patagonia,Sweater Regular Fit,€ 190.05,Woman,Sweater,94.0,0.9359098663405644,0.5359098663405644,0.46409013365943563,0.4,0.17256097560975608,0.007885557369749148,0.3363586358635863,0.37409616775126536,1.0,1.0,1.0,0.3,0.1,0.35
760,Penneys,Jacket Textured,€ 21.73,Woman,Jacket,64.0,0.6403724566137964,0.6403724566137964,0.3596275433862036,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.45,0.35,0.55
761,H&M,Sweater Slim Fit,€ 25.93,Man,Sweater,67.0,0.6692170105388154,0.5192170105388154,0.4807829894611846,0.15,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.5,0.4,0.65
762,Zara,Jacket Oversized,€ 85.48,Woman,Jacket,40.0,0.4033616428935445,0.4033616428935445,0.5966383571064555,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.65,0.4,0.6
763,H&M,Jacket Textured,€ 64.62,Man,Jacket,59.0,0.5939621232692778,0.4939621232692778,0.5060378767307222,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.25,0.1,0.3
764,H&M,Jacket Ribbed,€ 68.24,Man,Jacket,61.0,0.6103724566137965,0.6103724566137965,0.3896275433862036,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.65,0.4,0.6
765,Patagonia,Jacket Regular Fit,€ 305.80,Man,Jacket,65.0,0.6539621232692776,0.45396212326927765,0.5460378767307223,0.2,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.4,0.2,0.45
766,Penneys,Tshirt Slim Fit,€ 7.81,Woman,Tshirt,59.0,0.5935928130660156,0.5935928130660156,0.40640718693398437,0.0,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.3,0.1,0.35
767,Patagonia,Jacket Textured,€ 213.17,Man,Jacket,81.0,0.8133616428935445,0.4133616428935445,0.5866383571064555,0.4,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.5,0.4,0.65
768,Patagonia,Sweater Asymmetric,€ 118.76,Woman,Sweater,100.0,1.0,0.6403724566137964,0.3596275433862036,0.4,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.45,0.35,0.55
769,Zara,Tshirt Ribbed,€ 19.62,Woman,Tshirt,42.0,0.42396212326927774,0.42396212326927774,0.5760378767307223,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55
770,Patagonia,Jumper Slim Fit,€ 163.28,Woman,Jumper,90.0,0.8955545720740483,0.6955545720740484,0.3044454279259517,0.2,0.31240418118466895,0.3436247587947157,0.6297304730473047,0.7086948662328273,0.0,0.0,0.0,0.4,0.2,0.45
771,Zara,Jumper Oversized,€ 42.78,Man,Jumper,74.0,0.7387694214244598,0.5887694214244598,0.41123057857554024,0.15,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.65,0.4,0.6
772,Patagonia,Jacket Textured,€ 253.09,Man,Jacket,87.0,0.8689878676680758,0.46898786766807576,0.5310121323319242,0.4,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.65,0.4,0.6
773,Patagonia,Jumper Textured,€ 109.11,Woman,Jumper,91.0,0.9120928264620924,0.5120928264620924,0.4879071735379076,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35
774,Patagonia,Jacket Asymmetric,€ 233.80,Man,Jacket,82.0,0.8239621232692778,0.42396212326927774,0.5760378767307223,0.4,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55
775,Zara,Jacket Oversized,€ 75.05,Woman,Jacket,76.0,0.7598022629875325,0.5598022629875326,0.44019773701246745,0.2,0.1447212543554007,0.006323289297907081,0.32128712871287124,0.279645697758496,1.0,1.0,1.0,0.25,0.1,0.3
776,Patagonia,Jumper Regular Fit,€ 131.08,Woman,Jumper,100.0,1.0,0.8105878555854716,0.18941214441452836,0.4,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.45,0.35,0.55
777,Patagonia,Tshirt Cropped,€ 53.72,Man,Tshirt,63.0,0.6320928264620922,0.43209282646209224,0.5679071735379078,0.2,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.5,0.4,0.65
778,Penneys,Sweater Oversized,€ 19.51,Woman,Sweater,58.0,0.5787694214244598,0.5787694214244598,0.42123057857554025,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.55,0.45,0.75
779,Penneys,Jacket Asymmetric,€ 33.53,Woman,Jacket,38.0,0.3768164287694521,0.3768164287694521,0.6231835712305479,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.55,0.45,0.75
780,Penneys,Sweater Cropped,€ 8.79,Man,Sweater,69.0,0.6867787958200959,0.6867787958200959,0.313221204179904,0.0,0.2532404181184669,0.7736752263618822,0.38781628162816284,0.6674801156905279,0.0,0.0,0.0,0.4,0.2,0.45
781,Patagonia,Tshirt Asymmetric,€ 70.17,Woman,Tshirt,81.0,0.8120928264620924,0.41209282646209233,0.5879071735379077,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75
782,H&M,Jumper Oversized,€ 18.93,Man,Jumper,66.0,0.6581739102828494,0.6581739102828494,0.3418260897171505,0.0,0.47090592334494774,0.23018776903666316,0.6880638063806381,0.6791033984092554,0.0,0.0,0.0,0.45,0.35,0.55
783,Zara,Tshirt Cropped,€ 14.04,Man,Tshirt,36.0,0.3611259884083141,0.3611259884083141,0.6388740115916859,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.65,0.4,0.6
784,Zara,Tshirt Oversized,€ 17.45,Man,Tshirt,49.0,0.4939621232692778,0.4939621232692778,0.5060378767307222,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.25,0.1,0.3
785,Patagonia,Jumper Ribbed,€ 220.27,Man,Jumper,90.0,0.9022381873961953,0.7022381873961953,0.29776181260380474,0.2,0.3613240418118467,0.630881698085201,0.5237348734873486,0.7116775126536514,0.0,0.0,0.0,0.3,0.1,0.35
786,H&M,Tshirt Oversized,€ 9.72,Woman,Tshirt,52.0,0.5245349591267562,0.4245349591267562,0.5754650408732438,0.1,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35
787,H&M,Sweater Slim Fit,€ 25.05,Man,Sweater,62.0,0.6153121380102781,0.5153121380102781,0.4846878619897219,0.1,0.10151916376306623,0.428254415912127,0.2592959295929593,0.4078091106290673,1.0,1.0,1.0,0.25,0.1,0.3
788,Patagonia,Jacket Textured,€ 167.18,Man,Jacket,88.0,0.8807048344052982,0.4807048344052982,0.5192951655947018,0.4,0.186794425087108,0.4732150808965414,0.35302530253025294,0.5299168474331164,1.0,1.0,1.0,0.25,0.1,0.3
789,Penneys,Jacket Textured,€ 36.57,Woman,Jacket,42.0,0.42286316975389915,0.42286316975389915,0.5771368302461009,0.0,0.17721254355400698,0.00876502894463411,0.38437843784378434,0.4510122921185828,1.0,1.0,1.0,0.55,0.45,0.75
790,Penneys,Sweater Cropped,€ 18.81,Woman,Sweater,73.0,0.7330075917354628,0.7330075917354628,0.26699240826453724,0.0,0.1506445993031359,0.025423036960071244,0.3783828382838283,0.465473608098337,0.0,0.0,0.0,0.65,0.4,0.6
791,H&M,Tshirt Cropped,€ 10.59,Man,Tshirt,42.0,0.41709282646209234,0.41709282646209234,0.5829071735379077,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7
792,H&M,Jacket Oversized,€ 79.06,Woman,Jacket,81.0,0.8103724566137964,0.7103724566137964,0.28962754338620356,0.1,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.25,0.1,0.3
793,Patagonia,Jumper Asymmetric,€ 149.18,Woman,Jumper,81.0,0.8092170105388155,0.6092170105388155,0.3907829894611845,0.2,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.25,0.1,0.3
794,Patagonia,Tshirt Asymmetric,€ 37.80,Woman,Tshirt,85.0,0.8520928264620924,0.45209282646209237,0.5479071735379076,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55
795,Patagonia,Jacket Cropped,€ 180.65,Man,Jacket,100.0,1.0,0.7639818143915648,0.23601818560843527,0.4,0.3173170731707317,0.17887041709959922,0.5797029702970297,0.534291395516992,0.0,0.0,0.0,0.3,0.1,0.35
796,Zara,Jacket Textured,€ 76.62,Woman,Jacket,52.0,0.5239621232692777,0.42396212326927774,0.5760378767307223,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55
797,H&M,Jacket Asymmetric,€ 31.65,Man,Jacket,39.0,0.3939621232692777,0.3939621232692777,0.6060378767307223,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.65,0.4,0.6
798,Penneys,Sweater Oversized,€ 16.26,Woman,Sweater,72.0,0.7224296699415758,0.7224296699415758,0.27757033005842424,0.0,0.28588153310104525,0.14497921923704912,0.6213971397139713,0.6734454085321764,0.0,0.0,0.0,0.4,0.2,0.45
799,Zara,Jumper Cropped,€ 49.59,Woman,Jumper,73.0,0.7337694214244598,0.5837694214244598,0.4162305785755403,0.15,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.55,0.45,0.7
800,Patagonia,Sweater Regular Fit,€ 167.86,Man,Sweater,85.0,0.8511259884083143,0.4511259884083143,0.5488740115916857,0.4,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.3,0.1,0.35
801,Zara,Jacket Cropped,€ 75.99,Man,Jacket,72.0,0.7241383447427344,0.7241383447427344,0.2758616552572656,0.0,0.2904355400696864,0.12764583642570876,0.6235973597359735,0.6669378163412871,0.0,0.0,0.0,0.4,0.2,0.45
802,Zara,Jacket Oversized,€ 83.28,Man,Jacket,34.0,0.344534959126756,0.344534959126756,0.655465040873244,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.5,0.4,0.65
803,H&M,Sweater Regular Fit,€ 31.13,Woman,Sweater,42.0,0.4237432467670855,0.4237432467670855,0.5762567532329145,0.0,0.16017421602787457,0.3640529909455247,0.4012651265126513,0.48707519884309475,1.0,1.0,1.0,0.45,0.35,0.55
804,Patagonia,Tshirt Asymmetric,€ 64.62,Woman,Tshirt,82.0,0.8220928264620924,0.42209282646209234,0.5779071735379077,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6
805,Patagonia,Tshirt Cropped,€ 59.01,Man,Tshirt,78.0,0.7784513464644867,0.5784513464644866,0.4215486535355134,0.2,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.3,0.1,0.35
806,H&M,Sweater Slim Fit,€ 19.51,Woman,Sweater,39.0,0.39336164289354447,0.39336164289354447,0.6066383571064555,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.75
807,H&M,Jumper Oversized,€ 18.60,Man,Jumper,56.0,0.564130928449397,0.4641309284493971,0.5358690715506029,0.1,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7
808,Penneys,Jumper Asymmetric,€ 20.13,Man,Jumper,60.0,0.5992170105388155,0.5992170105388155,0.4007829894611845,0.0,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.3,0.1,0.35
809,Patagonia,Sweater Oversized,€ 156.33,Woman,Sweater,76.0,0.7611259884083141,0.3611259884083141,0.6388740115916859,0.4,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.65,0.4,0.6
810,Patagonia,Jacket Asymmetric,€ 181.94,Man,Jacket,82.0,0.8239621232692778,0.42396212326927774,0.5760378767307223,0.4,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55
811,Patagonia,Jumper Asymmetric,€ 140.37,Woman,Jumper,87.0,0.8720997520859418,0.4720997520859418,0.5279002479140582,0.4,0.15350174216027876,0.007017218346445005,0.3429592959295929,0.4255242227042661,1.0,1.0,1.0,0.45,0.35,0.55
812,Zara,Jumper Oversized,€ 41.62,Woman,Jumper,70.0,0.6991309284493972,0.4991309284493972,0.5008690715506028,0.2,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55
813,H&M,Tshirt Cropped,€ 11.97,Man,Tshirt,42.0,0.42112598840831406,0.42112598840831406,0.5788740115916859,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.4,0.2,0.45
814,Penneys,Jacket Oversized,€ 40.27,Woman,Jacket,46.0,0.4591309284493972,0.4591309284493972,0.5408690715506028,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75
815,H&M,Sweater Asymmetric,€ 24.88,Woman,Sweater,98.0,0.984719692490339,0.834719692490339,0.16528030750966105,0.15,0.12123693379790944,0.015782247291079115,0.20918591859185917,0.25659797541576285,0.0,0.0,0.0,0.4,0.2,0.45
816,Penneys,Jacket Oversized,€ 22.38,Man,Jacket,50.0,0.5033616428935446,0.5033616428935446,0.49663835710645543,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.25,0.1,0.3
817,Penneys,Tshirt Textured,€ 4.20,Woman,Tshirt,36.0,0.36453495912675615,0.36453495912675615,0.6354650408732438,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55
818,Zara,Jacket Regular Fit,€ 111.62,Man,Jacket,52.0,0.5245349591267562,0.4245349591267562,0.5754650408732438,0.1,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35
819,H&M,Jacket Textured,€ 31.79,Man,Jacket,53.0,0.5345349591267562,0.4345349591267562,0.5654650408732438,0.1,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.25,0.1,0.3
820,H&M,Jacket Oversized,€ 76.49,Man,Jacket,49.0,0.4939621232692777,0.3939621232692777,0.6060378767307223,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.65,0.4,0.6
821,Zara,Tshirt Cropped,€ 22.27,Man,Tshirt,49.0,0.49112598840831423,0.39112598840831425,0.6088740115916857,0.1,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.45,0.35,0.55
822,Penneys,Jacket Textured,€ 36.21,Woman,Jacket,33.0,0.3345349591267561,0.3345349591267561,0.6654650408732439,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.65,0.4,0.6
823,Patagonia,Tshirt Cropped,€ 47.48,Man,Tshirt,88.0,0.8820928264620923,0.4820928264620923,0.5179071735379077,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45
824,Zara,Tshirt Ribbed,€ 15.19,Woman,Tshirt,39.0,0.3936902443099597,0.3936902443099597,0.6063097556900403,0.0,0.25391986062717775,0.040058631438325665,0.4944444444444444,0.5246746203904555,1.0,1.0,1.0,0.55,0.45,0.75
825,Penneys,Jacket Asymmetric,€ 43.14,Woman,Jacket,57.0,0.5689878676680759,0.5689878676680759,0.43101213233192415,0.0,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.25,0.1,0.3
826,Penneys,Tshirt Textured,€ 7.66,Man,Tshirt,43.0,0.4345349591267562,0.4345349591267562,0.5654650408732438,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.25,0.1,0.3
827,Zara,Tshirt Oversized,€ 28.37,Man,Tshirt,49.0,0.4939621232692778,0.4939621232692778,0.5060378767307222,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.25,0.1,0.3
828,H&M,Jumper Textured,€ 25.60,Woman,Jumper,51.0,0.5090353871182296,0.5090353871182296,0.49096461288177046,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55
829,H&M,Tshirt Slim Fit,€ 11.48,Woman,Tshirt,50.0,0.5039766536059197,0.5039766536059197,0.4960233463940803,0.0,0.20756794425087113,0.24781059818910495,0.4033003300330033,0.45155459146782356,1.0,1.0,1.0,0.25,0.1,0.3
830,Penneys,Tshirt Cropped,€ 6.00,Woman,Tshirt,42.0,0.4230314867035363,0.4230314867035363,0.5769685132964637,0.0,0.11176655052264808,0.3715860175152145,0.2037403740374037,0.3825921908893709,1.0,1.0,1.0,0.55,0.45,0.7
831,H&M,Tshirt Asymmetric,€ 18.75,Man,Tshirt,71.0,0.7085822991521518,0.5085822991521518,0.49141770084784814,0.2,0.10271777003484323,0.6424224432239869,0.1180968096809681,0.4009399855386841,1.0,1.0,1.0,0.25,0.1,0.3
832,H&M,Sweater Regular Fit,€ 30.65,Woman,Sweater,42.0,0.41709282646209234,0.41709282646209234,0.5829071735379077,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7
833,Patagonia,Jacket Asymmetric,€ 261.98,Man,Jacket,83.0,0.8277278261411765,0.42772782614117644,0.5722721738588236,0.4,0.14738675958188152,0.53258126762654,0.24119911991199117,0.4515545914678236,1.0,1.0,1.0,0.45,0.35,0.55
834,Patagonia,Tshirt Oversized,€ 64.29,Woman,Tshirt,85.0,0.8520928264620924,0.45209282646209237,0.5479071735379076,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55
835,H&M,Tshirt Regular Fit,€ 16.84,Woman,Tshirt,53.0,0.529130928449397,0.529130928449397,0.4708690715506029,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45
836,Patagonia,Jacket Ribbed,€ 175.93,Woman,Jacket,80.0,0.8033616428935445,0.4033616428935445,0.5966383571064555,0.4,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.65,0.4,0.6
837,Penneys,Sweater Regular Fit,€ 23.05,Woman,Sweater,42.0,0.42112598840831406,0.42112598840831406,0.5788740115916859,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.4,0.2,0.45
838,Penneys,Sweater Oversized,€ 24.49,Woman,Sweater,42.0,0.42209282646209234,0.42209282646209234,0.5779071735379077,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6
839,H&M,Jacket Oversized,€ 35.75,Woman,Jacket,95.0,0.945416536853397,0.795416536853397,0.20458346314660308,0.15,0.1454878048780488,0.012149324625204095,0.26677667766776675,0.27142082429501085,0.0,0.0,0.0,0.45,0.35,0.55
840,Penneys,Sweater Regular Fit,€ 13.09,Man,Sweater,67.0,0.6703724566137964,0.6703724566137964,0.3296275433862036,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.4,0.2,0.45
841,Patagonia,Jumper Asymmetric,€ 195.82,Woman,Jumper,100.0,1.0,0.8105878555854716,0.18941214441452836,0.4,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.45,0.35,0.55
842,Penneys,Jacket Ribbed,€ 27.01,Woman,Jacket,49.0,0.4868164287694522,0.4868164287694522,0.5131835712305478,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.25,0.1,0.3
843,H&M,Tshirt Ribbed,€ 9.36,Woman,Tshirt,43.0,0.4345349591267562,0.4345349591267562,0.5654650408732438,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.25,0.1,0.3
844,Penneys,Jumper Ribbed,€ 23.05,Woman,Jumper,78.0,0.7788237886929756,0.7788237886929756,0.22117621130702442,0.0,0.45557491289198604,0.1302694077482559,0.4843234323432343,0.4915943600867679,0.0,0.0,0.0,0.25,0.1,0.3
845,H&M,Jumper Cropped,€ 21.54,Woman,Jumper,60.0,0.5986893043108313,0.5986893043108313,0.40131069568916866,0.0,0.4920731707317073,0.31408638860026716,0.8017051705170518,0.7552422270426609,0.0,0.0,0.0,0.65,0.4,0.6
846,Zara,Sweater Slim Fit,€ 29.61,Man,Sweater,74.0,0.7371879026778737,0.6371879026778737,0.36281209732212627,0.1,0.6463414634146342,0.2002374944337242,0.8716721672167216,0.8598698481561823,0.0,0.0,0.0,0.4,0.2,0.45
847,Zara,Jumper Regular Fit,€ 35.13,Man,Jumper,100.0,1.0,0.8805878555854716,0.11941214441452837,0.15,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.25,0.1,0.3
848,Zara,Sweater Cropped,€ 25.94,Woman,Sweater,50.0,0.5033616428935445,0.4033616428935445,0.5966383571064555,0.1,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.65,0.4,0.6
849,Zara,Tshirt Cropped,€ 19.41,Woman,Tshirt,50.0,0.4986952117510751,0.4986952117510751,0.5013047882489249,0.0,0.1289198606271777,0.14650437880362177,0.22992299229922988,0.4577006507592191,1.0,1.0,1.0,0.4,0.2,0.45
850,Patagonia,Jumper Oversized,€ 206.87,Man,Jumper,79.0,0.7911259884083143,0.39112598840831425,0.6088740115916857,0.4,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.45,0.35,0.55
851,H&M,Jumper Ribbed,€ 37.37,Man,Jumper,43.0,0.4333616428935445,0.4333616428935445,0.5666383571064555,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55
852,Patagonia,Jumper Cropped,€ 156.12,Woman,Jumper,87.0,0.8712939275185295,0.4712939275185295,0.5287060724814705,0.4,0.1149233449477352,0.48610472020187023,0.19785478547854785,0.438177874186551,1.0,1.0,1.0,0.4,0.2,0.45
853,H&M,Jacket Regular Fit,€ 59.16,Man,Jacket,50.0,0.4989878676680759,0.4989878676680759,0.5010121323319241,0.0,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.45,0.35,0.55
854,Patagonia,Sweater Oversized,€ 157.36,Woman,Sweater,100.0,1.0,0.6187694214244597,0.3812305785755403,0.4,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.45,0.35,0.55
855,H&M,Sweater Cropped,€ 27.54,Woman,Sweater,64.0,0.6427622141506433,0.6427622141506433,0.3572377858493568,0.0,0.36390243902439023,0.1402701499183613,0.7680968096809682,0.7501084598698482,0.0,0.0,0.0,0.5,0.4,0.65
856,Zara,Sweater Ribbed,€ 47.00,Man,Sweater,73.0,0.7299000635525125,0.7299000635525125,0.27009993644748753,0.0,0.2551219512195122,0.06633516401959329,0.39009900990099006,0.4394432393347795,0.0,0.0,0.0,0.5,0.4,0.65
857,Penneys,Sweater Cropped,€ 13.89,Man,Sweater,49.0,0.48556279265948554,0.48556279265948554,0.5144372073405145,0.0,0.09576306620209063,0.7672183464450053,0.1449119911991199,0.3864786695589299,1.0,1.0,1.0,0.3,0.1,0.35
858,Zara,Jacket Ribbed,€ 58.15,Woman,Jacket,53.0,0.5333616428935445,0.4333616428935445,0.5666383571064555,0.1,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55
